Date,Open,High,Low,Close,Volume
8/20/2012,92.858574,95.021431,92.842857,95.021431,153346200
8/21/2012,95.831429,96.41143,92.904289,93.722855,203179900
8/22/2012,93.488571,95.571426,92.587143,95.552856,141330700
8/23/2012,95.158569,95.699997,94.449997,94.66143,105032200
8/24/2012,94.215714,95.639999,93.650002,94.745712,109335100
8/27/2012,97.141426,97.267143,96.220001,96.525711,106752100
8/28/2012,96.425713,96.585716,95.809998,96.400002,66854200
8/29/2012,96.464287,96.809998,96.085716,96.209999,50701700
8/30/2012,95.805717,95.935715,94.692856,94.83857,75674900
8/31/2012,95.321426,95.514282,93.89286,95.034286,84580300
9/4/2012,95.108574,96.44857,94.928574,96.424286,91973000
9/5/2012,96.510002,96.621429,95.657143,95.747147,84093800
9/6/2012,96.167145,96.898575,95.828575,96.610001,97799100
9/7/2012,96.864288,97.497147,96.538574,97.205711,82416600
9/10/2012,97.207146,97.612854,94.585716,94.677139,121999500
9/11/2012,95.015717,95.728569,93.785713,94.370003,125995800
9/12/2012,95.264282,95.699997,93.714287,95.684288,178058300
9/13/2012,96.767143,97.928574,96.395714,97.568573,149590000
9/14/2012,98.565712,99.568573,98.269997,98.754288,150118500
9/17/2012,99.907143,99.971428,99.230003,99.968575,99507800
9/18/2012,99.982857,100.332855,99.488571,100.272858,93375800
9/19/2012,100.03714,100.57,99.938568,100.300003,81718700
9/20/2012,99.879997,100.008568,99.08857,99.814285,84142100
9/21/2012,100.344284,100.724289,99.908569,100.012856,142897300
9/24/2012,98.122856,99.302856,97.571426,98.684288,159941600
9/25/2012,98.322861,98.968575,96.14286,96.220001,129697400
9/26/2012,95.534286,96.098572,94.457146,95.025711,144125800
9/27/2012,94.898575,97.452858,94.335716,97.331429,148522500
9/28/2012,96.964287,97.30143,95.25,95.300003,133777700
10/1/2012,95.879997,96.678574,93.785713,94.19857,135898700
10/2/2012,94.544289,95.192856,92.949997,94.472855,156998100
10/3/2012,94.980003,95.980003,94.66143,95.921425,106070300
10/4/2012,95.89286,96.321426,95.078575,95.257141,92681400
10/5/2012,95.028572,95.14286,93.040001,93.227142,148501500
10/8/2012,92.41143,92.508568,90.872856,91.167145,159498500
10/9/2012,91.235718,91.498573,89.078575,90.835716,209649300
10/10/2012,91.391426,92.139999,91,91.558571,127589000
10/11/2012,92.35714,92.457146,89.728569,89.728569,136520300
10/12/2012,89.937141,90.76857,89.328575,89.958572,115003700
10/15/2012,90.335716,90.732857,89.121429,90.68,108125500
10/16/2012,90.767143,92.900002,90.14286,92.827141,137442900
10/17/2012,92.695717,93.255714,92,92.087143,97259400
10/18/2012,91.370003,91.722855,90,90.377144,119156100
10/19/2012,90.150002,90.252853,87.08857,87.120003,186021500
10/22/2012,87.488571,90.76857,87.251427,90.575714,136682700
10/23/2012,90.14286,90.557144,87.385712,87.622856,176786400
10/24/2012,88.777145,89.507141,87.234283,88.118568,139631800
10/25/2012,88.571426,88.85714,86.507141,87.077141,164081400
10/26/2012,87.061432,87.714287,84.428574,86.285713,254608200
10/31/2012,84.982857,85.994286,83.957146,85.045715,127500800
11/1/2012,85.459999,86.14286,84.881432,85.220001,90324500
11/2/2012,85.127144,85.278572,82.10714,82.400002,149843400
11/5/2012,83.360001,83.96714,82.514282,83.517143,132283900
11/6/2012,84.318573,84.391426,82.870003,83.264282,93729300
11/7/2012,81.977142,82.077141,79.39286,79.714287,198412200
11/8/2012,80.089996,80.318573,76.470001,76.821426,264036500
11/9/2012,77.202858,79.26857,76.245712,78.151428,232478400
11/12/2012,79.164284,79.214287,76.949997,77.547142,128950500
11/13/2012,76.987144,78.639999,76.622856,77.557144,133237300
11/14/2012,77.928574,78.207146,76.597145,76.697144,119292600
11/15/2012,76.790001,77.071426,74.660004,75.08857,197477700
11/16/2012,75.028572,75.714287,72.25,75.382858,316723400
11/19/2012,77.244286,81.071426,77.125717,80.818573,205829400
11/20/2012,81.701431,81.707146,79.225716,80.129997,160688500
11/21/2012,80.60714,81.052856,79.514282,80.242859,93250500
11/23/2012,81.024284,81.714287,80.371429,81.64286,68206600
11/26/2012,82.271431,84.285713,81.958572,84.218575,157644900
11/27/2012,84.221428,84.345711,82.871429,83.540001,133332500
11/28/2012,82.46714,83.685715,81.751427,83.277145,130216100
11/29/2012,84.317146,84.89286,83.60714,84.194283,128674700
11/30/2012,83.827141,84.057144,83.239998,83.611427,97829900
12/3/2012,84.807144,84.941429,83.64286,83.741432,91070000
12/4/2012,83.114288,83.114288,81.732857,82.264282,139267100
12/5/2012,81.272858,81.321426,76.96714,76.970001,261159500
12/6/2012,75.562859,79.044289,74.089996,78.177139,294303100
12/7/2012,79.057144,79.314285,75.714287,76.178574,196760200
12/10/2012,75,76.93,74.511429,75.688568,157621100
12/11/2012,77.110001,78.508568,76.767143,77.341431,148086400
12/12/2012,78.252853,78.285713,76.610001,77,121786000
12/13/2012,75.878571,76.805717,75.114288,75.669998,156314900
12/14/2012,73.535713,74.01857,72.225716,72.827141,252394800
12/17/2012,72.704285,74.285713,71.604286,74.118568,189401800
12/18/2012,75,76.414284,74.321426,76.271431,156421300
12/19/2012,75.924286,76.242859,75.071426,75.187141,112342300
12/20/2012,75.714287,75.742859,74.125717,74.53286,120422400
12/21/2012,73.209999,74.238571,72.891426,74.190002,149067100
12/24/2012,74.335716,74.89286,74.101425,74.309998,43938300
12/26/2012,74.14286,74.208572,73.017143,73.285713,75609100
12/27/2012,73.362854,73.75,72.094284,73.580002,113780100
12/28/2012,72.898575,73.497147,72.58857,72.798569,88569600
12/31/2012,72.932854,76.485718,72.714287,76.024284,164873100
1/2/2013,79.117142,79.285713,77.375717,78.432854,140129500
1/3/2013,78.26857,78.524284,77.285713,77.442856,88241300
1/4/2013,76.709999,76.947144,75.118568,75.285713,148583400
1/7/2013,74.571426,75.614288,73.599998,74.842857,121039100
1/8/2013,75.601425,75.984283,74.464287,75.044289,114676800
1/9/2013,74.64286,75.001427,73.71286,73.871429,101901100
1/10/2013,75.507141,75.531425,73.645714,74.78714,150286500
1/11/2013,74.428574,75.045715,74.145714,74.328575,87626700
1/14/2013,71.811432,72.5,71.215714,71.678574,183551900
1/15/2013,71.185715,71.284286,69.054283,69.417145,219193100
1/16/2013,70.662857,72.777145,70.35714,72.298569,172701200
1/17/2013,72.901428,72.964287,71.718575,71.811432,113419600
1/18/2013,71.21714,71.745712,70.914284,71.428574,118230700
1/22/2013,72.080002,72.554283,70.947144,72.110001,115386600
1/23/2013,72.687141,73.57,72.110001,73.43,215377400
1/24/2013,65.714287,66.53286,64.321426,64.35714,365213100
1/25/2013,64.527145,65.175713,62.142857,62.84,302006600
1/28/2013,62.547142,64.744286,62.265713,64.261429,196379400
1/29/2013,65.5,65.742859,64.58857,65.46714,142789500
1/30/2013,65.285713,66.085716,64.928574,65.261429,104288800
1/31/2013,65.28286,65.611427,64.997147,65.07,79833600
2/1/2013,65.587143,65.639999,64.050003,64.802856,134871100
2/4/2013,64.844284,65.134285,63.142857,63.188572,119279300
2/5/2013,63.435715,65.677139,63.174286,65.405716,143336900
2/6/2013,65.209999,66.64286,64.654289,65.335716,148426600
2/7/2013,66.178574,67.14286,64.874283,66.888573,176145200
2/8/2013,67.714287,68.401428,66.89286,67.854286,158289600
2/11/2013,68.071426,69.277145,67.60714,68.561432,129372600
2/12/2013,68.501427,68.91143,66.82,66.842857,152263300
2/13/2013,66.744286,67.662857,66.174286,66.715714,118801900
2/14/2013,66.360001,67.377144,66.288574,66.655716,88818800
2/15/2013,66.978569,67.165718,65.702858,65.737144,97936300
2/19/2013,65.871429,66.104286,64.835716,65.71286,108945900
2/20/2013,65.384285,65.384285,64.114288,64.121429,119075600
2/21/2013,63.714287,64.167145,63.259998,63.722858,111795600
2/22/2013,64.178574,64.514282,63.799999,64.401428,82663700
2/25/2013,64.835716,65.017143,63.224285,63.257141,93144800
2/26/2013,63.402859,64.505714,62.522858,64.138573,125374900
2/27/2013,64.061432,64.634285,62.950001,63.509998,146837600
2/28/2013,63.435715,63.98143,63.057144,63.057144,80628800
3/1/2013,62.57143,62.597141,61.425713,61.495716,138112100
3/4/2013,61.114285,61.171429,59.857143,60.007141,145688900
3/5/2013,60.21143,62.169998,60.107143,61.591427,159608400
3/6/2013,62.072857,62.17857,60.632858,60.808571,115062500
3/7/2013,60.642857,61.715714,60.151428,61.511429,117118400
3/8/2013,61.400002,62.204285,61.23,61.674286,97870500
3/11/2013,61.392857,62.715714,60.734287,62.552856,118559000
3/12/2013,62.228573,62.697144,61.081429,61.204285,116477900
3/13/2013,61.207142,62.07143,60.765713,61.192856,101387300
3/14/2013,61.832859,62.091427,61.492859,61.785713,75968900
3/15/2013,62.561428,63.46143,62.464287,63.380001,160990200
3/18/2013,63.064285,65.351425,63.028572,65.102859,151549300
3/19/2013,65.64286,65.852859,64.071426,64.927139,131693800
3/20/2013,65.345711,65.375717,64.227142,64.582855,77165200
3/21/2013,64.317146,65.425713,64.300003,64.675713,95813900
3/22/2013,64.940002,66.014282,64.730003,65.987144,98776300
3/25/2013,66.384285,67.135712,65.968575,66.225716,125283900
3/26/2013,66.491432,66.548569,65.790001,65.877144,73573500
3/27/2013,65.208572,65.257141,64.389999,64.582855,82809300
3/28/2013,64.260002,64.545715,63.08857,63.237144,110709900
4/1/2013,63.128571,63.385715,61.105713,61.272858,97433000
4/2/2013,61.085712,62.591427,60.914288,61.398571,132379800
4/3/2013,61.624287,62.468571,61.472858,61.712856,90804000
4/4/2013,61.965714,62.142857,60.75,61.102856,89611900
4/5/2013,60.642857,60.707142,59.954285,60.457142,95923800
4/8/2013,60.692856,61.07143,60.355713,60.887142,75207300
4/9/2013,60.908573,61.214287,60.392857,60.997143,76653500
4/10/2013,61.157143,62.437141,60.85857,62.241428,93982000
4/11/2013,61.959999,62.57,61.599998,62.047142,82091100
4/12/2013,62.021427,62.021427,61.298573,61.400002,59653300
4/15/2013,61,61.127144,59.935715,59.978573,79380000
4/16/2013,60.224285,60.944286,60.081429,60.89143,76442800
4/17/2013,60.03857,60.085712,56.872856,57.542858,236264000
4/18/2013,57.855713,57.970001,55.677143,56.007141,166574800
4/19/2013,55.424286,57.085712,55.014286,55.790001,152318600
4/22/2013,56.091427,57.457142,55.895714,56.952858,107480100
4/23/2013,57.712856,58.34,56.972858,58.01857,166059600
4/24/2013,56.220001,59.32143,56.07143,57.922855,242412800
4/25/2013,58.747143,59.134285,58.142857,58.34,96209400
4/26/2013,58.544285,59.824287,58.32143,59.599998,191024400
4/29/2013,60.064285,61.945713,60,61.445713,160081600
4/30/2013,62.157143,63.607143,61.724285,63.254284,172884600
5/1/2013,63.494286,63.561428,62.055714,62.755714,126727300
5/2/2013,63.111427,64.084282,62.947144,63.645714,105457100
5/3/2013,64.472855,64.747147,64.164284,64.28286,90325200
5/6/2013,65.101425,66.028572,64.901428,65.815712,124160400
5/7/2013,66.424286,66.535713,64.814285,65.522858,120938300
5/8/2013,65.577141,66.48143,65.115715,66.262856,118149500
5/9/2013,65.687141,66.14286,65.082855,65.252853,99621900
5/10/2013,65.424286,65.672859,64.354286,64.709999,83713000
5/13/2013,64.501427,65.414284,64.5,64.96286,79237200
5/14/2013,64.835716,65.028572,63.164288,63.408573,111779500
5/15/2013,62.737144,63,60.337143,61.264286,185403400
5/16/2013,60.462856,62.549999,59.842857,62.082859,150801000
5/17/2013,62.721428,62.869999,61.572857,61.894287,106976100
5/20/2013,61.701427,63.685715,61.442856,63.275715,112894600
5/21/2013,62.592857,63.639999,62.028572,62.808571,114005500
5/22/2013,63.435715,64.050003,62.602856,63.049999,110759600
5/23/2013,62.278572,63.737144,62.255714,63.162857,88255300
5/24/2013,62.978573,63.665714,62.908573,63.592857,69041700
5/28/2013,64.271431,64.444283,62.978573,63.062859,96536300
5/29/2013,62.857143,63.92857,62.771427,63.564285,82644100
5/30/2013,63.664288,64.928574,63.501427,64.511429,88379900
5/31/2013,64.64286,65.300003,64.214287,64.247147,96075700
6/3/2013,64.389999,64.622856,63.21143,64.388573,93088100
6/4/2013,64.745712,64.918571,63.912857,64.187141,73182200
6/5/2013,63.664288,64.388573,63.387142,63.587143,72647400
6/6/2013,63.638573,63.857143,62.007141,62.637142,104233500
6/7/2013,62.357143,63.32,61.824287,63.115715,101133900
6/10/2013,63.532856,64.154289,62.400002,62.69857,112538300
6/11/2013,62.248573,63.251427,61.902859,62.514286,71528100
6/12/2013,62.785713,63.035713,61.642857,61.741428,66306800
6/13/2013,61.785713,62.44857,61.25,62.279999,71458100
6/14/2013,62.200001,62.327145,61.214287,61.435715,67966500
6/17/2013,61.634285,62.242859,61.48,61.714287,64853600
6/18/2013,61.651428,62.128571,61.458572,61.681427,48756400
6/19/2013,61.628571,61.665714,60.42857,60.42857,77735000
6/20/2013,59.900002,60.854286,59.310001,59.548573,89327700
6/21/2013,59.784286,60,58.299999,59.07143,120279600
6/24/2013,58.200001,58.380001,56.864285,57.505714,120186500
6/25/2013,57.957142,58.255714,56.975716,57.51857,78540700
6/26/2013,57.700001,57.827145,56.522858,56.867142,91931000
6/27/2013,57.035713,57.341427,56.220001,56.254284,84311500
6/28/2013,55.908573,57.181427,55.552856,56.647144,144629100
7/1/2013,57.527142,58.895714,57.317142,58.459999,97763400
7/2/2013,58.565716,60.232857,58.495716,59.784286,117466300
7/3/2013,60.122856,60.425713,59.635715,60.114285,60232200
7/5/2013,60.055714,60.470001,59.335712,59.631428,68506200
7/8/2013,60.015713,60.142857,58.664288,59.292858,74534600
7/9/2013,59.085712,60.5,58.625713,60.335712,88146100
7/10/2013,59.942856,60.685715,59.75,60.104286,70351400
7/11/2013,60.421429,61.17857,60.167141,61.041428,81573100
7/12/2013,61.092857,61.398571,60.487144,60.93,69890800
7/15/2013,60.715714,61.637142,60.685715,61.062859,60479300
7/16/2013,60.931427,61.529999,60.595715,61.457142,54134500
7/17/2013,61.385715,61.745716,61.174286,61.472858,49747600
7/18/2013,61.91143,62.124287,61.515713,61.68,54719700
7/19/2013,61.871429,61.997143,60.621429,60.707142,67180400
7/22/2013,61.351429,61.392857,60.781429,60.901428,51949100
7/23/2013,60.857143,60.994286,59.815716,59.855713,92348900
7/24/2013,62.704285,63.512856,62.18,62.93,147984200
7/25/2013,62.957142,63.057144,62.258572,62.642857,57373400
7/26/2013,62.185715,63.005714,62.048573,62.998573,50038100
7/29/2013,62.971428,64.284286,62.885715,63.970001,62014400
7/30/2013,64.279999,65.307144,64.175713,64.760002,77355600
7/31/2013,64.998573,65.334282,64.204285,64.647141,80739400
8/1/2013,65.10714,65.257141,64.751427,65.239998,51562700
8/2/2013,65.43,66.121429,65.237144,66.077141,68695900
8/5/2013,66.384285,67.238571,66.021431,67.064285,79713900
8/6/2013,66.860001,67.412857,66.024284,66.464287,83714400
8/7/2013,66.257141,66.714287,65.96714,66.425713,74714500
8/8/2013,66.265717,66.300003,65.421425,65.858574,63944300
8/9/2013,65.519997,65.779999,64.807144,64.921425,66716300
8/12/2013,65.265717,66.949997,65.232857,66.765717,91108500
8/13/2013,67.277145,70.665718,66.864288,69.938568,220485300
8/14/2013,71.125717,72.035713,70.485718,71.214287,189093100
8/15/2013,70.917145,71.771431,69.868568,71.129997,122573500
8/16/2013,71.449997,71.848572,71.265717,71.761429,90576500
8/19/2013,72.048569,73.391426,72,72.534286,127629600
8/20/2013,72.815712,72.938568,71.545715,71.581429,89672100
8/21/2013,71.941429,72.449997,71.599998,71.765717,83969900
8/22/2013,72.139999,72.227142,71.171425,71.851425,61051900
8/23/2013,71.895714,71.907143,71.335716,71.574287,55682900
8/26/2013,71.535713,72.885712,71.5,71.852859,82741400
8/27/2013,71.14286,71.78714,69.471428,69.798569,106047200
8/28/2013,69.428574,70.828575,69.428574,70.128571,76902000
8/29/2013,70.235718,70.928574,70.16143,70.242859,59914400
8/30/2013,70.285713,70.421425,69.5,69.602859,68074300
9/3/2013,70.442856,71.514282,69.621429,69.797142,82982200
9/4/2013,71.365715,71.748573,70.897141,71.241432,86258200
9/5/2013,71.464287,71.525711,70.519997,70.752853,59091900
9/6/2013,71.205711,71.339996,69.992859,71.174286,89881400
9/9/2013,72.14286,72.559998,71.925713,72.309998,85171800
9/10/2013,72.314285,72.492859,69.928574,70.662857,185798900
9/11/2013,66.715714,67.669998,66.401428,66.815712,224674100
9/12/2013,66.928574,67.914284,66.572861,67.527145,101012800
9/13/2013,67.048569,67.404289,66.385712,66.414284,74708900
9/16/2013,65.85714,65.944283,63.888573,64.302856,135926700
9/17/2013,63.994286,65.672859,63.92857,65.045715,99845200
9/18/2013,66.168571,66.621429,65.808571,66.382858,114215500
9/19/2013,67.242859,67.975716,67.035713,67.471428,101135300
9/20/2013,68.285713,68.364288,66.571426,66.772858,174825700
9/23/2013,70.871429,70.987144,68.942856,70.091431,190526700
9/24/2013,70.697144,70.781425,69.688568,69.871429,91086100
9/25/2013,69.885712,69.94857,68.775711,68.790001,79239300
9/26/2013,69.428574,69.794289,69.128571,69.459999,59305400
9/27/2013,69.111427,69.238571,68.674286,68.964287,57010100
9/30/2013,68.178574,68.808571,67.772858,68.10714,65039100
10/1/2013,68.349998,69.877144,68.339996,69.708572,88470900
10/2/2013,69.375717,70.257141,69.10714,69.937141,72296000
10/3/2013,70.072861,70.335716,68.677139,69.058571,80688300
10/4/2013,69.122856,69.228569,68.371429,69.004288,64717100
10/7/2013,69.508568,70.378571,69.335716,69.678574,78073100
10/8/2013,69.991432,70.091431,68.648575,68.705711,72729300
10/9/2013,69.234283,69.684288,68.325714,69.512856,75431300
10/10/2013,70.188568,70.339996,69.577141,69.94857,69650700
10/11/2013,69.57,70.548569,69.308571,70.401428,66934700
10/14/2013,69.975716,71.082855,69.907143,70.862854,65474500
10/15/2013,71.072861,71.714287,70.788574,71.239998,80018400
10/16/2013,71.541428,71.790001,71.318573,71.587143,62775300
10/17/2013,71.425713,72.111427,71.382858,72.071426,63398300
10/18/2013,72.284286,72.751427,72.244286,72.69857,72635500
10/21/2013,73.110001,74.900002,73.074287,74.480003,99526700
10/22/2013,75.201431,75.492859,72.575714,74.267143,133515900
10/23/2013,74.14286,75.095711,74.14286,74.994286,78430800
10/24/2013,75,76.067146,74.635712,75.987144,96191200
10/25/2013,75.902855,76.175713,75.015717,75.137146,84448000
10/28/2013,75.577141,75.85714,74.744286,75.697144,137610200
10/29/2013,76.610001,77.035713,73.505714,73.811432,158951800
10/30/2013,74.230003,75.360001,73.860001,74.985718,88540900
10/31/2013,75,75.355713,74.46714,74.671425,68924100
11/1/2013,74.860001,74.971428,73.691429,74.290001,68722500
11/4/2013,74.442856,75.260002,74.115715,75.25,61156900
11/5/2013,74.940002,75.555717,74.714287,75.064285,66303300
11/6/2013,74.878571,74.980003,74.028572,74.417145,55843900
11/7/2013,74.225716,74.741432,73.197144,73.21286,65655100
11/8/2013,73.511429,74.447144,73.227142,74.365715,69829200
11/11/2013,74.284286,74.524284,73.487144,74.150002,56863100
11/12/2013,73.952858,74.845711,73.85714,74.28714,51069200
11/13/2013,74,74.60714,73.851425,74.375717,49305200
11/14/2013,74.687141,75.611427,74.552856,75.451431,70604800
11/15/2013,75.225716,75.584282,74.927139,74.998573,79480100
11/18/2013,74.998573,75.312859,74.028572,74.089996,61236000
11/19/2013,74.147141,74.76857,73.995712,74.221428,52234700
11/20/2013,74.175713,74.345711,73.475716,73.571426,48479200
11/21/2013,73.942856,74.458572,73.381432,74.44857,65506700
11/22/2013,74.21714,74.594284,74.075714,74.257141,55931400
11/25/2013,74.431427,75.124283,74.428574,74.82,57327900
11/26/2013,74.874283,76.591431,74.85714,76.199997,100345700
11/27/2013,76.615715,78,76.199997,77.994286,90862100
11/29/2013,78.497147,79.761429,78.258568,79.438568,79531900
12/2/2013,79.714287,80.618568,78.688568,78.747147,118136200
12/3/2013,79.757141,80.91143,79.668571,80.902855,112742000
12/4/2013,80.785713,81.312859,80.117142,80.714287,94452400
12/5/2013,81.807144,82.162857,80.915718,81.128571,111895000
12/6/2013,80.827141,80.964287,79.938568,80.002853,86088100
12/9/2013,80.128571,81.368568,80.128571,80.918571,80123400
12/10/2013,80.511429,81.125717,80.171425,80.792854,69567400
12/11/2013,81,81.567146,79.955711,80.194283,89929700
12/12/2013,80.305717,80.762856,80.004288,80.077141,65572500
12/13/2013,80.407143,80.41143,79.095711,79.204285,83205500
12/16/2013,79.288574,80.377144,79.28714,79.64286,70648200
12/17/2013,79.401428,79.919998,79.054283,79.284286,57475600
12/18/2013,78.528572,78.778572,76.971428,78.681427,141465800
12/19/2013,78.5,78.571426,77.675713,77.779999,80077200
12/20/2013,77.918571,78.80143,77.831429,78.431427,109103400
12/23/2013,81.14286,81.531425,80.394287,81.441429,125326600
12/24/2013,81.412857,81.697144,80.861427,81.095711,41888700
12/26/2013,81.157143,81.35714,80.482857,80.557144,51002000
12/27/2013,80.545715,80.629997,79.928574,80.012856,56471100
12/30/2013,79.637146,80.012856,78.902855,79.21714,63407400
12/31/2013,79.167145,80.182854,79.14286,80.145714,55771100
1/2/2014,79.382858,79.575714,78.860001,79.01857,58671200
1/3/2014,78.980003,79.099998,77.204285,77.28286,98116900
1/6/2014,76.778572,78.114288,76.228569,77.704285,103152700
1/7/2014,77.760002,77.994286,76.845711,77.148575,79302300
1/8/2014,76.972855,77.937141,76.955711,77.637146,64632400
1/9/2014,78.114288,78.122856,76.478569,76.645714,69787200
1/10/2014,77.118568,77.257141,75.872856,76.134285,76244000
1/13/2014,75.701431,77.5,75.697144,76.53286,94623200
1/14/2014,76.888573,78.104286,76.808571,78.055717,83140400
1/15/2014,79.074287,80.028572,78.808571,79.622856,97909700
1/16/2014,79.271431,79.550003,78.811432,79.178574,57319500
1/17/2014,78.78286,78.867142,77.128571,77.238571,106684900
1/21/2014,77.284286,78.581429,77.202858,78.438568,82131700
1/22/2014,78.701431,79.612854,78.258568,78.78714,94996300
1/23/2014,78.562859,79.5,77.830002,79.454285,100809800
1/24/2014,79.14286,79.374283,77.821426,78.010002,107338700
1/27/2014,78.581429,79.257141,77.964287,78.64286,138719700
1/28/2014,72.68,73.571426,71.724289,72.35714,266380800
1/29/2014,71.992859,72.48143,71.23143,71.535713,125702500
1/30/2014,71.791428,72.35714,70.957146,71.397141,169625400
1/31/2014,70.739998,71.647141,70.507141,71.514282,116199300
2/3/2014,71.80143,72.53286,71.328575,71.647141,100366000
2/4/2014,72.264282,72.779999,71.822861,72.684288,94170300
2/5/2014,72.365715,73.611427,72.321426,73.227142,82086200
2/6/2014,72.865715,73.35714,72.544289,73.215714,64441300
2/7/2014,74.482857,74.704285,73.91143,74.239998,92570100
2/10/2014,74.094284,75.998573,74,75.57,86389800
2/11/2014,75.80143,76.821426,75.64286,76.565712,70564200
2/12/2014,76.707146,77.080002,76.177139,76.559998,77025200
2/13/2014,76.379997,77.835716,76.314285,77.775711,76849500
2/14/2014,77.495712,77.997147,77.315712,77.71286,68231100
2/18/2014,78,78.741432,77.944283,77.998573,65062900
2/19/2014,77.821426,78.127144,76.335716,76.767143,78442000
2/20/2014,76.141426,76.714287,75.571426,75.878571,76464500
2/21/2014,76.112854,76.367142,74.942856,75.035713,69696200
2/24/2014,74.735718,75.702858,74.631432,75.364288,72227400
2/25/2014,75.625717,75.652855,74.428574,74.580002,57988000
2/26/2014,74.80143,75,73.657143,73.907143,69054300
2/27/2014,73.877144,75.540001,73.721428,75.381432,75470500
2/28/2014,75.582855,76.10714,74.58857,75.177139,92992200
3/3/2014,74.774284,75.807144,74.687141,75.394287,59695300
3/4/2014,75.85714,76.091431,75.395714,75.891426,64785000
3/5/2014,75.845711,76.39286,75.589996,76.05143,50015700
3/6/2014,76.112854,76.348572,75.442856,75.821426,46372200
3/7/2014,75.870003,75.997147,75.150002,75.777145,55182400
3/10/2014,75.480003,76.190002,75.477142,75.845711,44646000
3/11/2014,76.492859,76.96286,76.084282,76.584282,69806100
3/12/2014,76.358574,76.764282,76,76.658569,49831600
3/13/2014,76.777145,77.094284,75.594284,75.807144,64435700
3/14/2014,75.541428,75.841431,74.714287,74.955711,59299800
3/17/2014,75.385712,75.709999,75.121429,75.248573,49886200
3/18/2014,75.128571,75.995712,75.028572,75.914284,52411800
3/19/2014,76.03714,76.605713,75.571426,75.894287,56189000
3/20/2014,75.69857,76.095711,75.335716,75.528572,52099600
3/21/2014,75.989998,76.25,75.190002,76.124283,93511600
3/24/2014,76.917145,77.214287,76.437141,77.027145,88925200
3/25/2014,77.35714,77.964287,77.084282,77.855713,70573300
3/26/2014,78.074287,78.428574,76.980003,77.111427,74942000
3/27/2014,77.145714,77.35714,76.445717,76.779999,55507900
3/28/2014,76.902855,76.991432,76.321426,76.694283,50141000
3/31/2014,77.03286,77.258568,76.561432,76.677139,42167300
4/1/2014,76.822861,77.410004,76.681427,77.378571,50190000
4/2/2014,77.482857,77.639999,77.18,77.507141,45105200
4/3/2014,77.341431,77.5,76.805717,76.970001,40586000
4/4/2014,77.115715,77.14286,75.797142,75.974289,68812800
4/7/2014,75.431427,75.842857,74.555717,74.781425,72462600
4/8/2014,75.027145,75.160004,74.099998,74.777145,60972100
4/9/2014,74.662857,75.784286,74.574287,75.760002,51542400
4/10/2014,75.811432,76.034286,74.738571,74.78286,59913000
4/11/2014,74.14286,74.690002,73.877144,74.230003,67929400
4/14/2014,74.557144,74.594284,73.887146,74.525711,51418500
4/15/2014,74.324287,74.519997,73.047142,73.994286,66622500
4/16/2014,74.007141,74.441429,73.44857,74.144287,53691400
4/17/2014,74.285713,75.394287,74.171425,74.991432,71083600
4/21/2014,75.048569,76.019997,74.851425,75.881432,45637200
4/22/2014,75.472855,75.975716,75.214287,75.957146,50640800
4/23/2014,75.580002,75.875717,74.921425,74.964287,98735000
4/24/2014,81.172859,81.428574,80.104286,81.110001,189977900
4/25/2014,80.647141,81.71286,80.565712,81.705711,97568800
4/28/2014,81.828575,85.10714,81.792854,84.870003,167371400
4/29/2014,84.82,85.139999,84.215714,84.618568,84344400
4/30/2014,84.662857,85.632858,84.257141,84.298569,114160200
5/1/2014,84.571426,84.971428,83.765717,84.497147,61012000
5/2/2014,84.620003,84.885712,84.244286,84.654289,47878600
5/5/2014,84.305717,85.85714,84.285713,85.851425,71766800
5/6/2014,85.971428,86.344284,84.915718,84.915718,93641100
5/7/2014,85.035713,85.327141,83.961426,84.618568,70716100
5/8/2014,84.035713,84.915718,83.771431,83.998573,57574300
5/9/2014,83.505714,83.75,82.904289,83.648575,72899400
5/12/2014,83.927139,84.808571,83.914284,84.690002,53302200
5/13/2014,84.571426,84.934288,84.385712,84.822861,39934300
5/14/2014,84.632858,85.342857,84.534286,84.83857,41601000
5/15/2014,84.957146,85.228569,84.005714,84.117142,57711500
5/16/2014,84.089996,85.361427,83.628571,85.358574,69064100
5/19/2014,85.407143,86.761429,85.332855,86.370003,79438800
5/20/2014,86.358574,86.628571,85.818573,86.387146,58709000
5/21/2014,86.261429,86.671425,86.008568,86.615715,49214900
5/22/2014,86.657143,87.121429,86.300003,86.752853,50190000
5/23/2014,86.75,87.818573,86.638573,87.732857,58052400
5/27/2014,87.982857,89.408569,87.947144,89.375717,87216500
5/28/2014,89.431427,89.975716,89.111427,89.144287,78870400
5/29/2014,89.692856,90.98143,89.681427,90.76857,94118500
5/30/2014,91.139999,92.024284,89.842857,90.428574,141005200
6/2/2014,90.565712,90.690002,88.928574,89.807144,92337700
6/3/2014,89.779999,91.248573,89.75,91.077141,73177300
6/4/2014,91.062859,92.555717,90.872856,92.117142,83870500
6/5/2014,92.314285,92.767143,91.80143,92.478569,75951400
6/6/2014,92.842857,93.03714,92.067146,92.224289,87484600
6/9/2014,92.699997,93.879997,91.75,93.699997,75415000
6/10/2014,94.730003,95.050003,93.57,94.25,62777000
6/11/2014,94.129997,94.760002,93.470001,93.860001,45681000
